50650 141388
50750 148186
50850 165045
50950 131809
51050 133099
51150 131518
51250 109372
51350 114084
51450 132388
51550 138240
51650 119196
51750 108781
51850 115304
51950 129962
52050 147983
52150 111907
52250 129101
52350 161135
52450 138290
52550 122316
52650 138265
52750 167365
52850 148141
52950 128380
53050 113626
53150 145561
53250 153634
53350 145601
53450 120796
53550 146150
53650 142464
53750 153548
53850 138255
53950 123000
54050 148286
54150 152800
54250 146416
54350 142150
54450 146388
54550 137222
54650 121477
54750 143359
54850 134589
54950 139326
55050 162185
55150 159105
55250 162195
55350 139899
55450 136674
55550 110642
55650 127184
55750 152151
55850 131295
55950 159111
56050 145759
56150 197810
56250 141368
56350 146436
56450 181922
56550 133348
56650 128440
56750 140794
56850 176735
56950 187245
57050 161124
57150 226586
57250 194143
57350 147925
57450 147884
57550 140357
57650 157214
57750 173062
57850 157501
57950 155537
58050 180898
58150 173352
58250 171417
58350 232461
58450 150155
58550 145498
58650 176805
58750 212223
58850 210186
58950 148748
59050 171534
59150 180498
59250 191820
59350 189091
59450 183404
59550 146419
59650 226756
59750 233143
59850 249243
59950 194264
60050 182781
60150 206556
60250 206888
60350 148275
60450 223486
60550 177678
60650 198980
60750 190868
60850 184988
60950 223824
61050 185917
61150 210374
61250 190327
61350 190714
61450 232447
61550 206265
61650 172923
61750 165776
61850 249294
61950 196582
62050 211746
62150 237643
62250 186651
62350 249176
62450 166664
62550 190650
62650 182012
62750 264798
62850 344764
62950 218778
63050 184146
63150 198663
63250 184224
63350 184451
63450 201972
63550 216098
63650 208107
63750 196967
63850 182160
63950 208562
64050 201751
64150 232410
64250 218667
64350 224255
64450 237468
64550 297720
64650 302582
64750 251040
64850 208498
64950 252460
65050 291460
65150 284633
65250 205744
65350 199062
65450 184950
65550 184397
65650 224037
65750 237689
65850 195034
65950 278199
66050 261324
66150 250662
66250 282450
66350 228242
66450 295715
66550 248005
66650 331872
66750 224987
66850 202063
66950 289129
67050 271555
67150 329638
67250 235440
67350 210888
67450 242939
67550 265800
67650 320252
67750 298429
67850 203937
67950 240680
68050 239986
68150 314223
68250 304331
68350 212259
68450 215298
68550 294081
68650 273100
68750 376692
68850 248466
68950 206594
69050 254755
69150 283648
69250 271571
69350 268662
69450 207664
69550 215066
69650 330211
69750 302068
69850 325563
69950 214892
70050 181491
70150 291060
70250 313758
70350 280700
70450 266172
70550 191589
70650 223722
70750 307555
70850 267082
70950 309418
71050 263981
71150 200318
71250 244134
71350 304836
71450 290488
71550 253818
71650 198680
71750 223143
71850 288419
71950 306537
72050 297673
72150 213727
72250 216914
72350 274259
72450 260998
72550 265786
72650 263462
72750 234449
72850 206305
72950 272671
73050 315474
73150 232784
73250 192166
73350 199107
73450 260000
73550 355551
73650 307162
73750 220226
73850 224414
73950 237772
74050 252298
74150 326189
74250 278241
74350 186973
74450 221421
74550 248040
74650 263425
74750 279113
74850 243570
74950 213804
75050 208272
75150 249911
75250 236897
75350 266628
75450 254079
75550 200845
75650 210855
75750 265406
75850 270719
75950 313555
76050 308016
76150 244956
76250 213873
76350 246446
76450 262513
76550 254095
76650 241744
76750 230048
76850 198628
76950 273760
77050 285576
77150 285513
77250 206494
77350 210303
77450 233495
77550 257718
77650 327069
77750 272378
77850 230945
77950 215998
78050 229465
78150 266624
78250 261645
78350 351411
78450 245092
78550 211246
78650 202680
78750 278985
78850 258644
78950 283106
79050 251417
79150 220639
79250 224016
79350 268308
79450 281438
79550 276050
79650 262408
79750 249231
79850 219020
79950 238504
80050 297596
80150 296174
80250 250399
80350 216162
80450 220856
80550 238742
80650 260865
80750 263876
80850 289697
80950 271862
81050 241462
81150 225599
81250 268706
81350 261436
81450 289073
81550 232030
81650 266196
81750 228588
81850 274679
81950 314255
82050 332833
82150 238675
82250 242128
82350 256498
82450 246668
82550 295000
82650 281404
82750 251090
82850 198580
82950 229885
83050 265478
83150 268061
83250 361693
83350 303363
83450 259077
83550 230780
83650 252834
83750 264050
83850 259640
83950 266156
84050 220469
84150 226407
84250 267649
84350 242876
84450 289537
84550 327708
84650 262677
84750 224406
84850 224492
84950 252587
85050 251148
85150 290576
85250 292721
85350 268351
85450 209178
85550 268882
85650 294105
85750 280222
85850 333787
85950 264780
86050 287652
86150 249210
86250 251463
86350 260472
86450 292780
86550 254238
86650 231772
86750 227481
86850 231467
86950 267471
87050 279209
87150 299610
87250 291704
87350 258173
87450 258772
87550 245752
87650 244123
87750 285195
87850 286188
87950 312380
88050 260863
88150 249659
88250 273669
88350 249589
88450 266591
88550 264573
88650 308809
88750 256898
88850 245975
88950 242176
89050 250185
89150 254123
89250 275975
89350 346463
89450 265292
89550 229497
89650 260240
89750 275720
89850 251280
89950 261444
90050 328106
90150 262926
90250 237430
90350 286128
90450 282904
90550 293098
90650 280110
90750 282344
90850 280836
90950 234083
91050 256140
91150 261113
91250 262996
91350 279917
91450 354446
91550 270788
91650 260226
91750 251841
91850 267953
91950 268680
92050 304798
92150 294593
92250 299961
92350 261202
92450 246753
92550 246616
92650 370514
92750 280657
92850 290574
92950 285890
93050 288360
93150 253111
93250 259376
93350 262010
93450 269422
93550 274615
93650 274397
93750 283794
93850 254712
93950 261493
94050 257856
94150 250990
94250 288366
94350 304866
94450 311080
94550 248419
94650 262359
94750 262904
94850 269446
94950 292882
95050 329173
95150 315311
95250 258813
95350 253263
95450 277300
95550 268839
95650 282985
95750 276952
95850 277696
95950 296524
96050 245194
96150 252509
96250 270858
96350 262823
96450 282671
96550 297347
96650 311227
96750 306620
96850 268991
96950 252791
97050 268442
97150 282347
97250 274432
97350 327146
97450 268933
97550 278259
97650 264854
97750 272469
97850 280601
97950 290114
98050 282308
98150 280545
98250 278030
98350 272365
98450 266077
98550 283600
98650 268792
98750 286517
98850 308696
98950 306460
99050 278228
99150 285807
99250 262133
99350 275519
99450 271716
99550 307861
99650 328298
99750 318203
99850 279667
99950 258299
